composerName,workTitle,quantile,dateCount
"Shostakovich,  Dmitri","SYMPHONY NO. 11, OP. 103 (THE YEAR 1905)",2,8
"Shostakovich,  Dmitri","SYMPHONY NO. 13, OP. 113 (BABI YAR)",2,10
"Shostakovich,  Dmitri","SYMPHONY NO. 14, OP. 135",2,13
"Shostakovich,  Dmitri","SYMPHONY NO. 15, A MAJOR, OP. 141",2,11
"Shostakovich,  Dmitri","TAHITI TROT (TEA FOR TWO), FROM THE AGE OF GOLD, OP. 22",2,5
"Shostakovich,  Dmitri","TRIO, PIANO AND STRINGS, NO. 2, OP. 67",3,1
"Shostakovich,  Dmitri","UNITED NATIONS, THE",3,1
"Shulman,  Alan","CONCERTO, CELLO",3,2
"Shulman,  Alan",LAURENTIAN OVERTURE,3,4
"Sibelius,  Jean","ARIOSO, OP. 3",3,4
"Sibelius,  Jean","BARD, THE, OP. 64",3,3
"Sibelius,  Jean","BELSHAZZAR'S FEAST, OP. 51: SUITE",3,2
"Sibelius,  Jean","CONCERTO, VIOLIN, D MINOR, OP .47",1,137
"Sibelius,  Jean","DEMANTEN PA MARSSNON, OP. 36, NO. 6 [VER B] (ARR. Hellman)",3,3
"Sibelius,  Jean",ELEGIE,3,1
"Sibelius,  Jean","FINLANDIA, OP. 26",1,62
"Sibelius,  Jean","HOSTKVALL / HERBSTABEND, OP. 38, NO. 1",3,4
"Sibelius,  Jean","HUMORESQUE I, D MINOR, OP. 87, NO. 1",3,4
"Sibelius,  Jean","HUMORESQUE II, D MAJOR, OP. 87, NO. 2",3,4
"Sibelius,  Jean","HUMORESQUE III, OP. 89, NO. 1",3,3
"Sibelius,  Jean","HUMORESQUE IV, OP. 89, NO. 2",3,3
"Sibelius,  Jean","HUMORESQUE V, OP. 89, NO. 3",3,3
"Sibelius,  Jean","HUMORESQUE VI, OP. 89, NO. 4",3,4
"Sibelius,  Jean","IMPROMPTUS, OP. 5",3,1
"Sibelius,  Jean","KAIUTAR, OP. 72, NO. 4 (ARR. Jalas)",3,3
"Sibelius,  Jean","KARELIA SUITE, OP. 11",3,2
"Sibelius,  Jean","KING CHRISTIAN II, OP. 27: SUITE",3,2
"Sibelius,  Jean","LEMMINKAINEN SUITE (LEGENDS), OP. 22",1,81
"Sibelius,  Jean","LUONNOTAR, OP. 70",2,8
"Sibelius,  Jean","MEN MIN FLAGEL MARKS DOK ICKE (DOCH MEIN VOGEL KEHRT), OP. 36, NO. 2 (ARR. Pingoud)",3,4
"Sibelius,  Jean",MUSETTE,3,1
"Sibelius,  Jean","NIGHT RIDE AND SUNRISE, OP. 55",3,3
"Sibelius,  Jean","OCEANIDES, THE (AALLOTTARET), OP. 73",2,6
"Sibelius,  Jean","PA VERANDEN VID HAVET, OP. 38, NO. 2",3,3
"Sibelius,  Jean","PELLEAS AND MELISANDE, OP. 46",3,4
"Sibelius,  Jean","POHJOLA'S DAUGHTER, OP. 49",2,11
"Sibelius,  Jean","RAKASTAVA, OP. 14",3,3
"Sibelius,  Jean","ROMANCE IN D-FLAT MAJOR, OP. 24, NO. 9",3,2
"Sibelius,  Jean","SAGA, A (EN SAGA), OP. 9",2,10
"Sibelius,  Jean","SAV, SAV, SUSA (SCHILFROHR, SAEUSLE), OP. 36, NO. 4 (ARR. Hellman)",3,4
"Sibelius,  Jean","SCENE WITH CRANES, OP. 44, NO. 2",3,4
"Sibelius,  Jean","SVARTA ROSOR, OP. 36, NO. 1 (ARR. Hellman)",2,7
"Sibelius,  Jean","SWAN OF TUONELA, THE [USE LEMMINKAINEN SUITE (LEGENDS), ID 8867]",3,1
"Sibelius,  Jean","SYMPHONY NO. 1, E MINOR, OP. 39",1,53
"Sibelius,  Jean","SYMPHONY NO. 2, D MAJOR, OP. 43",1,97
"Sibelius,  Jean","SYMPHONY NO. 3, C MAJOR, OP. 52",2,17
"Sibelius,  Jean","SYMPHONY NO. 4, A MINOR, OP. 63",2,23
"Sibelius,  Jean","SYMPHONY NO. 5, E FLAT MAJOR, OP. 82",1,71
"Sibelius,  Jean","SYMPHONY NO. 6, D MINOR, OP. 104",2,7
"Sibelius,  Jean","SYMPHONY NO. 7, C MAJOR, OP. 105",2,22
"Sibelius,  Jean","TAPIOLA, OP. 112",2,5
"Sibelius,  Jean","TEMPEST, THE: SUITE NO. 1, OP. 109, NO. 2",2,5
"Sibelius,  Jean","TEMPEST, THE: SUITE NO. 2, OP. 109, NO. 3",2,5
"Sibelius,  Jean","VALSE TRISTE, OP. 44, NO. 1",2,11
"Sibelius,  Jean","VAREN FLYKTAR HASTIGT (FRUEHLING UFERTANNEN), OP. 13, NO. 4",2,8
"Sibelius,  Jean","WAS IT A DREAM?, OP. 37, NO. 4",3,4
"Sibella,  Gabrielle",DESIR,3,1
"Sibella,  Gabrielle","GIROMETTA, LA",3,1
"Sicilianos,  Yeorgo","SYMPHONY NO. 1, OP. 14",3,1
"Sieczynski,  Rudolf","WIEN, WIEN (VIENNA, CITY OF MY DREAMS)",2,16
"Siegmeister,  Elie",PRAIRIE LEGEND,3,1
"Siegmeister,  Elie",SYMPHONY NO. 1,3,3
"Sierra,  Roberto",BONGO-O,3,2
"Sierra,  Roberto",GLOSAS,3,2
"Sierra,  Roberto",SINFONIA NO. 3 LA SALSA,3,1
"Siguencia,  Marvin","HOUSE AT THE END OF THE ABANDONED STREET, THE",3,2
"Silvers,  Dolores Vicki",LEARNIN' THE BLUES (ARR. Riddle),3,1
"Simon,  Paul",BRIDGE OVER TROUBLED WATER (ARR. Thalken),3,1
"Simons,  Moises",TOI C'EST MOI,3,1
"Sinding,  Christian","CONCERTO, VIOLIN, A MAJOR",3,4
"Sinding,  Christian",DET SKREG EN FUGL (I HEARD THE GULL),3,1
"Sinding,  Christian",EIN MAIENTAG,3,1
"Sinding,  Christian",HUGEN (THOUGHTS),3,1
"Sinding,  Christian",LIGHT,3,1
"Sinding,  Christian","RONDO INFINITO, OP. 42",3,1
"Sinding,  Christian","SYMPHONY NO. 1, D MINOR, OP. 21",3,2
"Sinding,  Christian","SYMPHONY NO. 2, D MAJOR, OP. 83",3,2
"Sinigaglia,  Leone","BARUFFE CHIOZZOTTE, LE, OP. 32",2,7
"Sinigaglia,  Leone",FIRST PIEDMONTESE DANCE,3,1
"Sinigaglia,  Leone",ROMANCE FOR HORN AND ORCHESTRA,3,1
"Sinopoli,  Giuseppe",LOU SALOME: SUITE NO. 2,2,5
"Skalkottas,  Nikos",36 GREEK DANCES,2,12
"Skilton,  Charles  Sanford",SUITE PRIMEVAL,2,6
"Skrowaczewski,  Stanislaw","CONCERTO, ENGLISH HORN",3,4
"Slonimsky,  Nicolas",MY TOY BALLOON,3,2
"Slonimsky,  Sergei",CONCERTO BUFFO,3,4
"Smetana,  Bedrich","BARTERED BRIDE, THE",1,96
"Smetana,  Bedrich","BARTERED BRIDE, THE: DANCE OF THE COMEDIANS (ARR. Byrns)",3,1
"Smetana,  Bedrich",HUBICKA (THE KISS),3,3
"Smetana,  Bedrich",HUBICKA: VENDULKA'S CRADLE SONG (ARR. Schindler),3,3
"Smetana,  Bedrich",LIBUŠE,3,1
"Smetana,  Bedrich",MA VLAST (MY COUNTRY),1,95
"Smetana,  Bedrich","QUARTET, STRING, NO. 1, E MINOR (ORCHESTRAL VERSION) (ARR. Szell)",3,4
"Smetana,  Bedrich","TRIO, PIANO, G MINOR, OP. 15",3,1
"Smit,  Leo",CAPRICCIO FOR STRINGS,3,4
"Smit,  Leo",SYMPHONY NO. 2,3,4
"Smith,  David  Stanley",1929 - A SATIRE,3,1
"Smith,  David  Stanley",CREDO,3,1
"Smith,  David  Stanley","PRINCE HAL, OP. 31",3,1
"Smith,  David  Stanley","SYMPHONY NO. 2, D MAJOR, OP. 42",3,2
"Smith,  Hale",CONTOURS,3,4
"Smith,  Hale",INNERFLEXIONS,3,1
"Smith,  Hale",RITUAL AND INCANTATIONS,3,1
"Smith,  Hale",THIS LITTLE LIGHT OF MINE,3,1
"Smyth,  Ethel","WRECKERS, THE",3,2
"Sohal,  Naresh","FROM RABINDRANATH TAGORE'S ""GITANJALI""",3,4
"Somervell,  Sir  Arthur",SHEPHERD'S CRADLE SONG,3,1
"Sondheim,  Stephen",ANYONE CAN WHISTLE: THERE WON'T BE TRUMPETS,3,1
"Sondheim,  Stephen","ASSASSINS, SUITE FROM (ARR. Starobin)",3,1
"Sondheim,  Stephen",BIRTHDAY OVERTURE 2010 (ARR. Gemignani),3,3
"Sondheim,  Stephen",COMPANY (ARR. Tunick),2,12
"Sondheim,  Stephen","ENCLAVE, THE",3,1
"Sondheim,  Stephen",FOLLIES (ARR. Tunick),2,8
"Sondheim,  Stephen",FOLLIES: ONE MORE KISS (ARR. Tunick),3,1
"Sondheim,  Stephen","FUNNY THING HAPPENED ON THE WAY TO THE FORUM, A (ARR. Kostal)",3,1
"Sondheim,  Stephen",INTO THE WOODS,2,10
"Sondheim,  Stephen","LITTLE NIGHT MUSIC, A (ARR. Tunick)",2,8
"Sondheim,  Stephen",MERRILY WE ROLL ALONG (ARR. Tunick),2,5
"Sondheim,  Stephen","PACIFIC OVERTURES, SUITE (ARR. Brohn)",3,1
"Sondheim,  Stephen",PASSION: I WISH I COULD FORGET YOU (ARR. Tunick),3,3
"Sondheim,  Stephen",REDS (ARR. Tunick),3,4
"Sondheim,  Stephen",SATURDAY NIGHT,3,3
"Sondheim,  Stephen","STAVISKY, SUITE (ARR. Tunick)",3,1
"Sondheim,  Stephen","SUNDAY IN THE PARK WITH GEORGE, SUITE",2,6
"Sondheim,  Stephen",SWEENEY TODD (ARR. Tunick),2,11
"Sondheim,  Stephen","SWEENEY TODD, SELECTIONS (ARR. Sebesky)",3,2
"Sonzogno,  Giulio  Cesare","NEGRO, IL",3,2
"Sonzogno,  Giulio  Cesare",TANGO FOR ORCHESTRA,3,2
"Sorensen [Sørensen],  Bent",EVENING LAND,3,3
"Sorozabal,  Pablo","TABERNERA DEL PUERTO, LA: NO PUEDE SER",3,1
"Sortomme,  Richard",ANDROCLES AND THE LION,3,1
"Sousa,  John  Philip",GALLANT SEVENTH,3,3
"Sousa,  John  Philip","GLORY OF THE YANKEE NAVY, MARCH",3,2
"Sousa,  John  Philip","HAIL TO THE SPIRIT OF LIBERTY, MARCH",3,2
"Sousa,  John  Philip",HANDS ACROSS THE SEA,2,5
"Sousa,  John  Philip",LIBERTY BELL,2,11
"Sousa,  John  Philip","NATIONAL GAME, THE",3,2
"Sousa,  John  Philip",SEMPER FIDELIS,2,18
"Sousa,  John  Philip",SEMPER FIDELIS (DRUM AND BUGLE CORPS) (ARR. Crawford),2,7
"Sousa,  John  Philip",STARS AND STRIPES FOREVER,1,125
"Sousa,  John  Philip",STARS AND STRIPES FOREVER (ARR. Bulla),3,4
"Sousa,  John  Philip",STARS AND STRIPES FOREVER (ARR. Gould),3,1
"Sousa,  John  Philip",STARS AND STRIPES FOREVER (ARR. Lang),3,3
"Sousa,  John  Philip",THUNDERER,2,8
"Sousa,  John  Philip",U.S. FIELD ARTILLERY MARCH,3,1
"Sousa,  John  Philip",WASHINGTON POST,2,25
"Sousa,  John  Philip",WASHINGTON POST (ARR. Bulla),3,4
"Sowerby,  Leo",COMES AUTUMN TIME,3,1
"Sowerby,  Leo","IRISH WASHERWOMAN, THE",3,3
"Sowerby,  Leo",MEDIEVAL POEM,3,1
"Speaks,  Oley",ON THE ROAD TO MANDALAY (ARR. Blaske),3,1
"Spohr,  Louis","CONCERTO, VIOLIN, NO.  7, E MINOR, OP. 38",3,2
"Spohr,  Louis","CONCERTO, VIOLIN, NO.  8, A MINOR, OP. 47",3,3
"Spohr,  Louis","CONCERTO, VIOLIN, NO.  9, D MINOR, OP. 55",2,6
"Spohr,  Louis","CONCERTO, VIOLIN, NO. 12, A MAJOR, OP. 79 (CONCERTINO NO. 1)",3,1
"Spohr,  Louis","CONCERTO, VIOLIN, NO. 14, OP. 110 (CONCERTINO NO. 3)",3,1
"Spohr,  Louis","E MI LASCI COSÌ? ... TU M'ABBANDONI, INGRATO, OP. 71",3,1
"Spohr,  Louis",FAUST,3,3
"Spohr,  Louis",JESSONDA,2,11
"Spohr,  Louis","QUARTET CONCERTO, OP. 131",3,1
"Spohr,  Louis","SYMPHONY NO. 1, E FLAT MAJOR, OP. 20",3,1
"Spohr,  Louis","SYMPHONY NO. 2, D MINOR, OP. 49",3,1
"Spohr,  Louis","SYMPHONY NO. 3, C MINOR, OP. 78",3,1
"Spohr,  Louis","SYMPHONY NO. 4, OP. 86 (DIE WEIHE DER TONE)",2,10
"Spohr,  Louis","SYMPHONY NO. 7, OP. 121 FOR TWO ORCHESTRAS",3,1
"Spohr,  Louis","SYMPHONY NO. 9, D MAJOR, OP. 143 (THE SEASONS)",3,1
"Spontini,  Gasparo",OLYMPIA,3,1
"Spontini,  Gasparo","VESTALE, LA",3,1
"Stahlberg,  Fritz",IM HOCHLAND: TWO SYMPHONIC SKETCHES,3,1
"Stahlberg,  Fritz","IN MEMORY OF ABRAHAM LINCOLN, OP. 9",3,2
"Stahlberg,  Fritz","SUITE FOR ORCHESTRA, OP. 33",3,1
"Stahlberg,  Fritz","SYMPHONIC SCHERZO, OP. 28",3,2
"Stamitz,  Carl","CONCERTO, VIOLA, OP.1, D MAJOR",3,4
"Stamitz,  Carl","SYMPHONIE KONZERTANTE, F MAJOR",3,3
"Stamitz,  Johann  Wenzel Anton","SINFONIA PASTORALE, D MAJOR, OP. 4, NO. 2",3,1
"Stanford,  Sir  Charles  Villiers",MAGUIRE'S KICK (PIANO) (ARR. Grainger),3,1
"Stanford,  Sir  Charles  Villiers","SYMPHONY, F MINOR, OP. 28 (IRISH)",3,3
"Stanford,  Sir  Charles  Villiers",THE LEPRECHAUN'S DANCE (PIANO) (ARR. Grainger),3,1
"Stanford,  Sir  Charles  Villiers",VERDUN,3,4
"Stange,  Max",DAMON,2,5
"Starer,  Robert","CONCERTO, VIOLA, STRINGS AND PERCUSSION",3,4
"Starer,  Robert",PRELUDE AND RONDO GIOCOSO,3,1
"Starokadomsky,  Michael  L.","CONCERTO, ORCHESTRA, OP. 14",3,1
"Staud,  Johannes  Maria",CALDERA (FUER TONY CRAGG),3,2
"Steffe,  William",BATTLE HYMN OF THE REPUBLIC,2,17
"Steffe,  William",BATTLE HYMN OF THE REPUBLIC (ARR. Wilhousky),3,1
"Stein,  Andy",TEXTURES AND EVENTS FOR ORCHESTRA,3,1
"Stein,  Barbara","PUFFIN, THE",3,1
"Steiner,  Max","NOW, VOYAGER, THEME FROM (ARR. Williams)",3,1
"Stenhammar,  Wilhelm","CONCERTO, PIANO, NO. 2, D MINOR, OP. 23",3,4
"Stenhammar,  Wilhelm",SANGEN,2,6
"Stenhammar,  Wilhelm","SERENADE, OP. 31",3,4
"Stevens,  Cassandra",REMEMBERED SOULS,3,1
"Stevens,  David",WEARING OF THE GREEN (IRISH),3,1
"Stigelli,  Giorgio",DIE THRANE (THE TEAR),3,1
"Still,  William  Grant","BELLS, THE",3,1
"Still,  William  Grant","COLORED SOLDIERS WHO DIED FOR DEMOCRACY, THE",3,4
"Still,  William  Grant",DANZAS DE PANAMA,3,1
"Still,  William  Grant",FESTIVE OVERTURE,3,1
"Still,  William  Grant",LENOX AVENUE,2,5
"Still,  William  Grant",OLD CALIFORNIA,3,2
"Still,  William  Grant",PLAIN CHANT FOR AMERICA,3,2
"Still,  William  Grant",POEM FOR ORCHESTRA,3,2
"Still,  William  Grant",ROMANCE FOR TROMBONE,3,4
"Stillman-Kelley,  Edgar",SYMPHONY NO. 2 (NEW ENGLAND),3,1
"Sting,",ROXANNE (ARR. Mounsey),3,1
"Stix,  Carl",SPIELEREI,2,12
"Stock,  David",KICKOFF,3,4
"Stock,  Frederick  A.","CONCERTO, CELLO, D MINOR",3,2
"Stock,  Frederick  A.",SYMPHONIC WALTZES,3,1
"Stockhausen,  Karlheinz",DER KLEINE HARLEKIN,3,1
"Stockhausen,  Karlheinz","GRUPPEN, FOR THREE ORCHESTRAS",3,2
"Stockhausen,  Karlheinz",HYMNEN - REGION I,3,1
"Stockhausen,  Karlheinz",HYMNEN - REGION II,3,1
"Stockhausen,  Karlheinz",HYMNEN - REGION III (ORCH),3,1
"Stockhausen,  Karlheinz",HYMNEN - REGION IV,3,1
"Stockhausen,  Karlheinz",JUBILEE,2,8
"Stockhausen,  Karlheinz",KLAVIERSTUECK  VIII,3,1
"Stockhausen,  Karlheinz",KONTRA-PUNKTE NO. 1,2,5
"Stockhausen,  Karlheinz",KREUZSPIEL,3,4
"Stockhausen,  Karlheinz",TRANS,3,1
"Stoessel,  Albert",GARRICK: SUITE,3,1
"Stojowski,  Sigismond","CONCERTO, PIANO, NO. 2, OP. 32",3,1
"Stojowski,  Sigismond","SUITE, OP. 9",3,3
"Stolzel [Stölzel],  Gottfried  Heinrich",CONCERTO GROSSO A QUATTRO CHORI,3,3
"Stolzel [Stölzel],  Gottfried  Heinrich","CONCERTO, 2 TPT CHOIRS, WIND CHOIR, STRING CHOIR",3,4
"Stradella,  Alessandro",PIETA SIGNORE (ARR. Reynolds),3,3
"Stradella,  Alessandro","PIETA, SIGNORE",3,1
"Stransky,  Josef",HYMNUS,3,2
"Stransky,  Josef",MONDAUFGANG,2,9
"Stransky,  Josef",REQUIEM,2,9
"Stransky,  Josef",THY FRAGRANT HAIR,3,2
"Stransky,  Josef",TO SOLITUDE,2,5
"Straus,  Oscar","CHOCOLATE SOLDIER, THE",3,1
"Straus,  Oscar",EIN WALZERTRAUM,3,4
"Strauss,  Eduard",BAHN FREI POLKA,2,6
"Strauss,  Johann, II","AN DER SCHONEN, BLAUEN DONAU (ON THE BEAUTIFUL BLUE DANUBE), OP. 314",1,59
"Strauss,  Johann, II","AUF DER JAGD (AT THE HUNT)  POLKA, OP.373",2,6
"Strauss,  Johann, II","CHAMPAGNER POLKA, OP. 211",2,23
"Strauss,  Johann, II","EGYPTISCHER MARSCH (EGYPTIAN MARCH), OP. 335",3,2
"Strauss,  Johann, II","FLEDERMAUS, DIE",1,75
"Strauss,  Johann, II","FLEDERMAUS, DIE: OVERTURE (TRANSCRIBED FOR PIANO)",3,1
"Strauss,  Johann, II","FREUET EUCH DES LEBENS (ENJOY LIFE), OP. 340",3,2
"Strauss,  Johann, II","FRUHLINGSSTIMMEN (VOICES OF SPRING), OP.410",2,25
"Strauss,  Johann, II","GESCHICHTEN AUS DEM WIENERWALD (TALES FROM THE VIENNA WOODS), OP. 325",2,37
"Strauss,  Johann, II",HAIL TO HUNGARY [ELJEN A MAGYAR],3,3
"Strauss,  Johann, II",I'M IN LOVE WITH VIENNA (ARR. Tiomkin),3,1
"Strauss,  Johann, II","IM KRAPFENWALD'L, OP. 336",3,3
"Strauss,  Johann, II","KAISER-WALZER (EMPEROR WALTZ), OP. 437",2,20
"Strauss,  Johann, II","KUENSTLERLEBEN (ARTIST'S LIFE) WALTZ, OP. 316",2,10
"Strauss,  Johann, II","MORGENBLATTER (MORNING PAPERS) WALTZ, OP. 279",3,1
"Strauss,  Johann, II","NEUE-WIEN (NEW VIENNA) WALTZ, OP. 342",3,2
"Strauss,  Johann, II",NIGHT IN VENICE,3,1
"Strauss,  Johann, II","PERPETUUM MOBILE, OP. 257",2,13
"Strauss,  Johann, II","PESTHER CSARDAS, OP. 23",3,4
"Strauss,  Johann, II","QUADRILLE: KÜNSTLER, OP. 201",2,8
"Strauss,  Johann, II","ROSEN AUS DEM SUDEN (ROSES FROM THE SOUTH) WALTZES, OP. 388",3,4
"Strauss,  Johann, II","SCHATZ-WALZER (TREASURE WALTZ), OP. 418",3,1
"Strauss,  Johann, II",STRAUSSIANA: BALLET (ARR. Kostelanetz),3,3
"Strauss,  Johann, II","TÄNZERIN FANNY ELSSLER, DIE",3,1
"Strauss,  Johann, II","TAUSEND UND EINE NACHT, OP. 346",3,2
"Strauss,  Johann, II","TRITSCH-TRATSCH POLKA, OP. 214",1,64
"Strauss,  Johann, II","TRITSCH-TRATSCH POLKA, OP. 214 (ARR. Cziffra)",3,1
"Strauss,  Johann, II","UNTER DONNER UND BLITZ> (THUNDER AND LIGHTNING) POLKA, OP. 324",1,51
"Strauss,  Johann, II","VERY BLUE DANUBE, A (ARR. Igudesman)",3,1
"Strauss,  Johann, II","WEIN, WEIB UND GESANG! (WINE, WOMEN, AND SONG) WALTZ, OP. 333",2,9
"Strauss,  Johann, II",WIENER BLUT (OPERA),3,1
"Strauss,  Johann, II","WIENER BLUT WALTZ, OP. 354",2,17
"Strauss,  Johann, II",ZIGEUNERBARON (GYPSY BARON),2,35
"Strauss,  Johann, Jr. & Josef",PIZZICATO POLKA,2,33
"Strauss,  Johann, Sr.",RADETZKY MARCH,2,32
"Strauss,  Josef","FEUERFEST!, OP. 269",3,3
"Strauss,  Josef","LIBELLE, DIE (DRAGONFLY), POLKA-MAZURKA, OP. 204",3,3
"Strauss,  Josef","OHNE SORGEN! POLKA, OP. 271",3,1
"Strauss,  Josef","SPHÄREN-KLÄNGE WALTZ, OP. 235",3,4
"Strauss,  Josef","VILLAGE SWALLOWS FROM AUSTRIA WALTZ, OP. 164",3,1
"Strauss,  Richard","AGYPTISCHE HELENA, DIE (EGYPTIAN HELEN), OP. 75",3,2
"Strauss,  Richard","ALPINE SYMPHONY, OP. 64",2,30
"Strauss,  Richard","ALSO SPRACH ZARATHUSTRA, OP. 30",1,94
"Strauss,  Richard","ARABELLA, OP. 79",2,5
"Strauss,  Richard","BACHLEIN, DAS, OP. 88, NO. 1 (ARR. Strauss)",3,3
"Strauss,  Richard","BEFREIT, OP. 39, NO. 4",2,6
"Strauss,  Richard","BOURGEOIS GENTILHOMME, LE, OP. 60: ORCHESTRAL SUITE",2,16
"Strauss,  Richard","BOURGEOIS GENTILHOMME, LE: INCIDENTAL MUSIC, OP. 60",2,5
"Strauss,  Richard","BRENTANO LIEDER, OP. 68",2,15
"Strauss,  Richard","BURLESKE, D MINOR",1,42
"Strauss,  Richard","CAPRICCIO, OP. 85",2,9
"Strauss,  Richard","CONCERTINO, CLARINET AND BASSOON",2,9
"Strauss,  Richard","CONCERTO, HORN, NO. 1, E FLAT MAJOR, OP. 11",2,32
"Strauss,  Richard","CONCERTO, HORN, NO. 2, E FLAT MAJOR",2,8
"Strauss,  Richard","CONCERTO, OBOE, D MAJOR",2,14
"Strauss,  Richard","CONCERTO, VIOLIN, D MINOR, OP.  8",3,3
"Strauss,  Richard",COUPERIN DANCE SUITE,2,11
"Strauss,  Richard","DAPHNE, OP. 82",3,3
"Strauss,  Richard","DEATH AND TRANSFIGURATION (TOD UND VERKLARUNG), OP. 24",1,120
"Strauss,  Richard","DIVERTIMENTO AFTER COUPERIN, OP. 86",3,3
"Strauss,  Richard","DON JUAN, OP. 20",1,190
"Strauss,  Richard","DON QUIXOTE, OP. 35",1,102
"Strauss,  Richard","EINKEHR, OP. 47, NO. 4",3,1
"Strauss,  Richard","ELEKTRA, OP. 58",2,16
"Strauss,  Richard",EXCERPT [UNSPECIFIED],3,1
"Strauss,  Richard",FESTIVAL PRELUDE,3,3
"Strauss,  Richard","FEUERSNOT, OP. 50",2,29
"Strauss,  Richard",FOUR LAST SONGS (VIER LETZTE LIEDER),1,41
"Strauss,  Richard","FRAU OHNE SCHATTEN, DIE, OP. 65",3,4
"Strauss,  Richard","FRAU OHNE SCHATTEN, DIE: FANTASY",2,5
"Strauss,  Richard","FREUNDLICHE VISION, OP. 48, NO. 1",3,1
"Strauss,  Richard","GUNTRAM, OP. 25",2,7
"Strauss,  Richard","HELDENLEBEN, EIN, OP. 40",1,141
"Strauss,  Richard",MALVEN,3,4
"Strauss,  Richard",METAMORPHOSEN; A STUDY FOR 23 SOLO STRINGS,2,10
"Strauss,  Richard","ROSENKAVALIER, DER, OP. 59",2,36
"Strauss,  Richard","ROSENKAVALIER, DER: SUITE",1,51
"Strauss,  Richard","ROSENKAVALIER, DER: SUITE (ARR. Leinsdorf)",2,6
"Strauss,  Richard","SALOME, OP. 54",1,72
"Strauss,  Richard","SCHLAGOBERS, OP. 70: SUITE",3,2
"Strauss,  Richard","SERENADE, WIND INSTRUMENTS, E FLAT MAJOR, OP. 7",2,11
"Strauss,  Richard","SONGS, EIGHT (ACHT LIEDER AUS LETZTE BLÄTTER), OP. 10, SOPRANO AND ORCHESTRA (ARR. Heger)",3,1
"Strauss,  Richard","SONGS, EIGHT (ACHT LIEDER AUS LETZTE BLÄTTER), OP. 10, VOICE AND ORCHESTRA (ARR. Heger)",2,12
"Strauss,  Richard","SONGS, EIGHT (ACHT LIEDER), OP. 49, SOPRANO AND ORCHESTRA",3,1
"Strauss,  Richard","SONGS, EIGHT (ACHT LIEDER), OP. 49, SOPRANO AND PIANO",3,2
"Strauss,  Richard","SONGS, FIVE (FUNF LIEDER), OP. 32, SOPRANO AND PIANO",3,2
"Strauss,  Richard","SONGS, FIVE (FUNF LIEDER), OP. 32, VOICE AND ORCHESTRA",2,7
"Strauss,  Richard","SONGS, FIVE (FUNF LIEDER), OP. 41, SOPRANO AND ORCHESTRA",2,7
"Strauss,  Richard","SONGS, FIVE (FUNF LIEDER), OP. 41, SOPRANO AND PIANO",3,1
"Strauss,  Richard","SONGS, FIVE (FUNF LIEDER), OP. 48, VOICE AND ORCHESTRA",3,3
"Strauss,  Richard","SONGS, FOUR (VIER LIEDER), OP. 27 (ORCHESTRA)",1,42
"Strauss,  Richard","SONGS, FOUR (VIER LIEDER), OP. 27, VOICE AND PIANO",2,8
"Strauss,  Richard","SONGS, FOUR (VIER LIEDER), OP. 33, (ORCHESTRA)",2,20
"Strauss,  Richard","SONGS, FOUR (VIER LIEDER), OP. 33, SOPRANO AND PIANO",3,2
"Strauss,  Richard","SONGS, FOUR (VIER LIEDER), OP. 36, VOICE AND ORCHESTRA",3,3
"Strauss,  Richard","SONGS, SIX (SECHS LIEDER AUS LOTOSBLÄTTERN), OP. 19, SOPRANO AND ORCHESTRA",2,8
"Strauss,  Richard","SONGS, SIX (SECHS LIEDER AUS LOTOSBLÄTTERN), OP. 19, SOPRANO AND PIANO",3,1
"Strauss,  Richard","SONGS, SIX (SECHS LIEDER), OP. 17, SOPRANO AND ORCHESTRA",3,2
"Strauss,  Richard","SONGS, SIX (SECHS LIEDER), OP. 17, SOPRANO AND PIANO",3,1
"Strauss,  Richard","SONGS, SIX (SECHS LIEDER), OP. 37, SOPRANO AND ORCHESTRA",3,1
"Strauss,  Richard","SONGS, SIX (SECHS LIEDER), OP. 37, SOPRANO AND PIANO",3,1
"Strauss,  Richard","SONGS, SIX (SECHS LIEDER), OP. 56, SOPRANO AND ORCHESTRA",2,8
"Strauss,  Richard","SONGS, THREE (DREI LIEDER), OP. 43, SOPRANO AND ORCHESTRA",3,1
"Strauss,  Richard","SONGS, THREE (DREI LIEDER, OP. 29, SOPRANO AND PIANO",3,2
"Strauss,  Richard","SONGS, THREE (DREI LIEDER, OP. 29, VOICE AND ORCHESTRA (ARR. Heger)",3,3
"Strauss,  Richard","SYMPHONIA DOMESTICA, OP. 53",1,40
"Strauss,  Richard","SYMPHONY, F MINOR, OP. 12",3,1
"Strauss,  Richard","TAGESZEITEN, DIE, OP. 76",3,2
"Strauss,  Richard","TILL EULENSPIEGELS LUSTIGE STREICHE, OP. 28",1,210
"Stravinsky,  Igor","A SERMON, A NARRATIVE AND A PRAYER",3,4
"Stravinsky,  Igor",ABRAHAM AND ISAAC,3,1
"Stravinsky,  Igor","AGON, BALLET FOR TWELVE DANCERS",3,4
"Stravinsky,  Igor",APOLLON MUSAGETE; BALLET IN TWO SCENES,2,7
"Stravinsky,  Igor","BAISER DE LA FEE, LE (THE FAIRY'S KISS)",2,6
"Stravinsky,  Igor","BAISER DE LA FEE, LE:  DIVERTIMENTO",2,11
